program,type,fy,state_abbr,GEOID,NAME,population,B01003_001M,mhi,B19013_001M,below_poverty,B17001_002M,white_non_hispanic,B03002_003M,pct_below_poverty,pct_poc,place_name
CW,srf,24,OH,3923618,"Eastlake city, Ohio",17538,32,62510,5662,1340,351,15484,556,7.640551944349412,11.711711711711715,Eastlake
CW,srf,24,NJ,3473110,"Toms River CDP, New Jersey",93915,418,95759,5072,5816,899,71463,1639,6.192833945589096,23.906724165468773,Toms River
CW,srf,24,SC,4538095,"Kershaw town, South Carolina",2220,544,58077,6360,376,202,1367,296,16.936936936936934,38.42342342342342,Kershaw
CW,srf,24,IA,1949755,"Marshalltown city, Iowa",27491,21,68854,5413,3693,702,15384,351,13.433487323123932,44.03986759303044,Marshalltown
CW,srf,24,IA,1901855,"Ames city, Iowa",66112,29,60102,2975,14035,938,51321,631,21.22912633107454,22.372640367860598,Ames
CW,srf,24,MN,2749300,"Owatonna city, Minnesota",26462,32,81276,6394,2129,433,22026,254,8.04549920640919,16.76366109893432,Owatonna
CW,srf,24,WV,5409676,"Bradley CDP, West Virginia",1429,515,58984,27501,190,170,1286,519,13.296011196641008,10.006997900629813,Bradley
CW,srf,24,MD,2420775,"Crisfield city, Maryland",2468,400,49602,7881,490,221,1389,336,19.854132901134523,43.719611021069696,Crisfield
CW,srf,24,TX,4820428,"Dilley city, Texas",3312,22,47210,9319,453,239,635,319,13.677536231884059,80.82729468599034,Dilley
CW,srf,24,MI,2684940,"Wayne city, Michigan",17413,31,54467,4971,2639,479,10580,666,15.155343708723368,39.240797105610746,Wayne
CW,srf,24,MI,2627380,"Farmington city, Michigan",11472,46,94115,4359,461,166,7177,516,4.018479776847977,37.43898186889819,Farmington
CW,srf,24,CA,0644000,"Los Angeles city, California",3857897,75,80366,630,625774,9933,1092687,7947,16.220598942895574,71.67661552394996,Los Angeles
CW,srf,24,NY,3618212,"Corinth village, New York",2568,18,70179,14663,428,170,2379,119,16.666666666666664,7.359813084112147,Corinth
CW,srf,24,AL,0133712,"Hayneville town, Alabama",895,285,30714,19917,417,239,162,69,46.59217877094972,81.89944134078212,Hayneville
CW,srf,24,NH,3362900,"Portsmouth city, New Hampshire",22332,33,105756,6107,1203,396,19357,625,5.386888769478775,13.321690847214768,Portsmouth
CW,srf,24,NH,3362580,"Plymouth CDP, New Hampshire",4877,496,77368,33071,572,239,4209,507,11.728521632150912,13.696944843141281,Plymouth
CW,srf,24,NH,3319620,"Durham CDP, New Hampshire",10577,522,109934,27673,520,153,9289,556,4.916327881251773,12.17736598279285,Durham
CW,srf,24,NE,3108535,"Central City city, Nebraska",3039,29,62012,13417,229,121,2619,75,7.535373478117801,13.820335636722604,Central City
CW,srf,24,ME,2378535,"Van Buren CDP, Maine",1614,222,35200,6574,367,108,1549,214,22.738537794299877,4.027261462205701,Van Buren
CW,srf,24,MO,2955388,"Osceola city, Missouri",955,218,32245,14633,263,106,809,200,27.53926701570681,15.287958115183244,Osceola
CW,srf,24,NY,3642224,"Liberty village, New York",5083,26,49125,13200,880,302,2159,549,17.312610662994295,57.525083612040135,Liberty
CW,srf,24,SC,4521040,"Due West town, South Carolina",1185,172,52059,9882,67,43,791,143,5.654008438818566,33.24894514767932,Due West
CW,srf,24,NM,3548620,"Milan village, New Mexico",2473,626,37551,14338,608,371,339,153,24.585523655479175,86.29195309340882,Milan
CW,srf,24,MO,2948134,"Millard village, Missouri",75,38,65625,17833,8,9,59,31,10.666666666666668,21.333333333333343,Millard
CW,srf,24,CA,0677000,"Sunnyvale city, California",153455,92,181862,4882,8529,983,42140,1685,5.557981167117395,72.53918086735526,Sunnyvale
CW,srf,24,NM,3517960,"Corrales village, New Mexico",8557,24,114207,20851,593,258,5605,385,6.929998831366133,34.49807175411944,Corrales
CW,srf,24,IA,1918435,"Danville city, Iowa",966,152,82917,11553,106,59,913,151,10.973084886128365,5.486542443064181,Danville
CW,srf,24,NY,3669078,"South Glens Falls village, New York",3739,16,57865,14641,420,192,3359,151,11.23294998662744,10.163145225996246,South Glens Falls
CW,srf,24,MI,2679760,"Three Rivers city, Michigan",7936,24,48852,7436,1166,326,5916,306,14.692540322580644,25.453629032258064,Three Rivers
CW,srf,24,AZ,0437200,"Kearny town, Arizona",2245,369,49688,23236,251,163,1324,371,11.180400890868597,41.02449888641425,Kearny
CW,srf,24,IA,1939450,"Jefferson city, Iowa",4164,17,54286,8118,342,163,3827,89,8.213256484149856,8.093179634966376,Jefferson
CW,srf,24,NY,3627815,"Fulton city, New York",11339,36,52123,5727,2701,504,10267,264,23.820442719816562,9.454096481171177,Fulton
CW,srf,24,NH,3386340,"Wolfeboro CDP, New Hampshire",2420,533,50721,7734,313,216,2311,516,12.933884297520661,4.504132231404952,Wolfeboro
CW,srf,24,NH,3378500,"Warner CDP, New Hampshire",340,135,41855,3838,20,22,310,128,5.88235294117647,8.82352941176471,Warner
CW,srf,24,NH,3342500,"Littleton CDP, New Hampshire",4211,446,47879,15489,827,337,3811,414,19.63904060793161,9.498931370220859,Littleton
CW,srf,24,NH,3313700,"Colebrook CDP, New Hampshire",1143,216,43125,13399,173,69,1089,214,15.135608048993877,4.7244094488189035,Colebrook
CW,srf,24,MT,3058150,"Plains town, Montana",1077,257,24661,6688,202,101,980,253,18.755803156917363,9.006499535747452,Plains
CW,srf,24,CO,0842055,"La Jara town, Colorado",593,186,39630,16354,167,98,194,90,28.161888701517707,67.28499156829679,La Jara
CW,srf,24,NY,3663000,"Rochester city, New York",209720,114,46628,1675,53756,2586,75592,1799,25.63227160022888,63.95575052450887,Rochester
CW,srf,24,RI,4449960,"Newport city, Rhode Island",25029,33,83562,4047,3343,653,18417,597,13.356506452515083,26.41735586719406,Newport
CW,srf,24,ND,3827580,"Fort Ransom city, North Dakota",112,43,78750,37011,5,5,110,43,4.464285714285714,1.7857142857142918,Fort Ransom
CW,srf,24,OH,3982348,"Wayne Lakes village, Ohio",843,199,61250,14756,35,30,723,174,4.151838671411625,14.234875444839858,Wayne Lakes
CW,srf,24,NY,3647823,"Mohawk village, New York",2522,212,82869,22281,328,156,2233,232,13.005551149881049,11.459159397303736,Mohawk
CW,srf,24,WV,5443492,"Keyser city, West Virginia",4870,16,47991,10393,1205,511,4339,166,24.743326488706366,10.903490759753595,Keyser
CW,srf,24,IN,1840860,"Lagrange town, Indiana",2770,132,51786,7874,444,145,2215,172,16.028880866425993,20.03610108303249,Lagrange
CW,srf,24,AL,0118976,"Cullman city, Alabama",18894,28,63704,15718,2881,674,17378,455,15.24822695035461,8.02371123107865,Cullman
CW,srf,24,SC,4505365,"Belton city, South Carolina",4405,18,48164,12713,844,369,3588,331,19.16004540295119,18.547105561861514,Belton
CW,srf,24,IN,1812610,"Churubusco town, Indiana",1894,343,59621,8570,258,144,1709,310,13.621964097148892,9.767687434002113,Churubusco
CW,srf,24,OH,3986184,"Wintersville village, Ohio",3835,373,74648,19427,351,246,3525,383,9.152542372881356,8.083441981747058,Wintersville
CW,srf,24,WI,5558575,"Norwalk village, Wisconsin",612,147,58750,20312,111,69,267,65,18.137254901960784,56.372549019607845,Norwalk
CW,srf,24,WI,5520450,"Dorchester village, Wisconsin",818,166,54750,6918,112,57,673,139,13.691931540342297,17.72616136919315,Dorchester
CW,srf,24,VA,5105544,"Bedford town, Virginia",6703,20,47697,8087,1300,429,5155,400,19.39430105922721,23.094136953602856,Bedford
CW,srf,24,IN,1800352,"Adams CDP, Indiana",105,59,63068,24593,19,28,105,59,18.095238095238095,0,Adams
CW,srf,24,SC,4557085,"Pinewood town, South Carolina",559,287,27500,10916,192,199,194,133,34.34704830053667,65.29516994633273,Pinewood
CW,srf,24,MN,2713924,"Crosby city, Minnesota",2253,351,43250,7249,334,137,2094,343,14.824678206835332,7.057256990679093,Crosby
CW,srf,24,MN,2701684,"Annandale city, Minnesota",3365,32,50536,10954,475,205,3146,156,14.115898959881129,6.508172362555726,Annandale
CW,srf,24,ND,3818340,"Dazey city, North Dakota",70,39,41136,18227,5,9,57,41,7.142857142857142,18.57142857142857,Dazey
CW,srf,24,OK,4001700,"Altus city, Oklahoma",18670,49,55550,4454,3090,523,10708,231,16.550615961435458,42.64595607927156,Altus
CW,srf,24,OH,3950358,"Miller City village, Ohio",141,59,77813,28132,3,6,139,60,2.127659574468085,1.418439716312065,Miller City
CW,srf,24,MI,2640680,"Inkster city, Michigan",25602,32,39632,6798,9261,1046,4308,821,36.17295523787204,83.17318959456293,Inkster
CW,srf,24,NJ,3431500,"Highlands borough, New Jersey",4575,21,90082,10745,349,165,3704,323,7.628415300546449,19.03825136612022,Highlands
CW,srf,24,CO,0818310,"Crested Butte town, Colorado",1436,402,71923,28602,85,85,1298,374,5.919220055710307,9.610027855153206,Crested Butte
CW,srf,24,GA,1316656,"Clayton city, Georgia",2420,465,57802,12691,534,237,1950,363,22.066115702479337,19.421487603305792,Clayton
CW,srf,24,OR,4123800,"Estacada city, Oregon",4878,27,82909,17192,1137,832,4308,236,23.308733087330875,11.685116851168516,Estacada
CW,srf,24,TX,4872284,"Terrell city, Texas",19019,24,63795,2910,3106,767,7075,860,16.33103738366896,62.800357537199645,Terrell
CW,srf,24,NY,3634165,"Hermon CDP, New York",603,262,83173,29751,50,26,445,215,8.291873963515755,26.20232172470979,Hermon
CW,srf,24,TX,4844116,"Los Fresnos city, Texas",8174,22,64048,25064,2702,758,907,320,33.05603131881576,88.90384144849523,Los Fresnos
CW,srf,24,NC,3753200,"Pollocksville town, North Carolina",363,139,58250,15638,63,47,182,69,17.355371900826448,49.86225895316805,Pollocksville
CW,srf,24,CO,0857025,"Palmer Lake town, Colorado",2635,24,122855,19957,89,61,2155,283,3.3776091081593926,18.21631878557875,Palmer Lake
CW,srf,24,MN,2768548,"Watertown city, Minnesota",4747,30,93008,15451,476,224,4431,185,10.027385717295134,6.656835896355602,Watertown
CW,srf,24,TX,4849320,"Moran city, Texas",192,97,51944,24476,19,15,162,88,9.895833333333332,15.625,Moran
CW,srf,24,CO,0827700,"Fort Lupton city, Colorado",8494,26,64850,21322,1245,378,3039,413,14.657405227219215,64.221803626089,Fort Lupton
CW,srf,24,IN,1869552,"Shoals town, Indiana",700,176,43304,10481,144,92,635,153,20.57142857142857,9.285714285714292,Shoals
CW,srf,24,IA,1980805,"Victor city, Iowa",946,235,70694,16412,226,194,907,236,23.890063424947147,4.122621564482031,Victor
CW,srf,24,IA,1971130,"Schleswig city, Iowa",940,188,71271,2456,113,54,589,104,12.02127659574468,37.34042553191489,Schleswig
CW,srf,24,IA,1900190,"Ackley city, Iowa",1554,191,61667,9065,160,86,1323,160,10.296010296010296,14.86486486486487,Ackley
CW,srf,24,MA,2531575,"Hudson CDP, Massachusetts",15610,743,96149,13815,885,286,12521,909,5.6694426649583605,19.788597053171046,Hudson
CW,srf,24,MO,2971224,"Sturgeon city, Missouri",1143,269,66500,14098,50,35,1011,258,4.374453193350831,11.548556430446197,Sturgeon
CW,srf,24,AL,0177256,"Tuscaloosa city, Alabama",107699,46,48536,3545,22582,2224,51413,1852,20.967697007400254,52.26232369845588,Tuscaloosa
CW,srf,24,MA,2553960,"Pittsfield city, Massachusetts",43559,62,68386,3772,5808,1024,33723,711,13.333639431575564,22.580867329369354,Pittsfield
CW,srf,24,OH,3967356,"Rittman city, Ohio",6033,35,64492,11769,734,248,5694,179,12.166418034145533,5.619094977623078,Rittman
CW,srf,24,IN,1819486,"East Chicago city, Indiana",26158,86,41071,2425,7030,884,1716,376,26.875143359584065,93.43986543313709,East Chicago
CW,srf,24,TN,4779420,"Westmoreland town, Tennessee",2735,19,58750,13696,345,141,2559,133,12.614259597806216,6.435100548446073,Westmoreland
CW,srf,24,WI,5583250,"Walworth village, Wisconsin",2786,28,64125,11581,428,137,1889,217,15.362526920315863,32.19669777458722,Walworth
CW,srf,24,IN,1814734,"Columbus city, Indiana",51104,595,76856,5812,6438,924,36595,860,12.597839699436445,28.39112398246712,Columbus
CW,srf,24,NH,3385460,"Winchester CDP, New Hampshire",1394,339,65893,31851,309,156,1221,287,22.166427546628405,12.410329985652808,Winchester
CW,srf,24,GA,1348848,"McIntyre town, Georgia",720,220,52500,16681,105,68,189,103,14.583333333333334,73.75,McIntyre
CW,srf,24,NH,3341300,"Lebanon city, New Hampshire",14759,23,92288,11597,1261,358,12548,385,8.543939291279896,14.980689748627952,Lebanon
CW,srf,24,NH,3312900,"Claremont city, New Hampshire",13054,20,54520,5668,1964,460,11365,336,15.045196874521219,12.938562892599975,Claremont
CW,srf,24,SC,4514140,"Chesterfield town, South Carolina",1497,288,48167,7970,330,137,877,193,22.044088176352705,41.416165664662664,Chesterfield
CW,srf,24,MO,2965234,"Salem city, Missouri",4673,20,39200,5659,760,274,4293,175,16.263642199871605,8.131821099935792,Salem
CW,srf,24,SC,4554025,"Pageland town, South Carolina",2476,33,40236,9346,545,152,1046,203,22.011308562197094,57.75444264943457,Pageland
CW,srf,24,NY,3650034,"Newburgh city, New York",28649,41,51006,4451,7582,1323,6221,1028,26.46514712555412,78.28545498970296,Newburgh
CW,srf,24,WV,5424844,"Ellenboro town, West Virginia",184,86,72969,13419,4,5,182,85,2.1739130434782608,1.0869565217391397,Ellenboro
CW,srf,24,SC,4521985,"Easley city, South Carolina",23942,54,65330,9399,3368,709,18879,725,14.06732937933339,21.146938434550165,Easley
CW,srf,24,TX,4805000,"Austin city, Texas",967862,373,91461,1237,116068,5443,460554,4891,11.992205500370922,52.415323672176406,Austin
CW,srf,24,KS,2062025,"Sabetha city, Kansas",2326,288,67794,14934,245,120,2199,259,10.533104041272571,5.460017196904559,Sabetha
CW,srf,24,IN,1840392,"Kokomo city, Indiana",59375,630,54195,2679,8955,967,47132,734,15.082105263157894,20.619789473684207,Kokomo
CW,srf,24,SC,4515295,"Clinton city, South Carolina",7624,37,40372,7348,1642,474,4158,490,21.53725078698846,45.46169989506821,Clinton
CW,srf,24,ND,3879340,"Tower City city, North Dakota",345,80,107708,18858,23,21,341,81,6.666666666666667,1.1594202898550776,Tower City
CW,srf,24,IL,1763862,"Ridge Farm village, Illinois",887,233,50833,5474,87,33,828,230,9.808342728297632,6.6516347237880495,Ridge Farm
CW,srf,24,IL,1762367,"Quincy city, Illinois",39188,27,56372,3546,5839,777,33813,272,14.899969378381137,13.715933449015012,Quincy
CW,srf,24,MI,2662980,"Paw Paw village, Michigan",3277,29,38989,12198,579,361,2624,236,17.66859932865426,19.926762282575524,Paw Paw
CW,srf,24,IL,1747163,"Marshall city, Illinois",3987,338,70950,14311,186,119,3787,346,4.6651617757712565,5.016302984700275,Marshall
CW,srf,24,MI,2636960,"Hartford city, Michigan",2312,361,39868,5928,439,181,1413,280,18.9878892733564,38.884083044982695,Hartford
CW,srf,24,IN,1835302,"Huntington city, Indiana",17026,31,51220,4047,2456,428,15500,272,14.42499706331493,8.962762833313747,Huntington
CW,srf,24,WI,5575125,"South Milwaukee city, Wisconsin",20547,49,70146,5273,2544,490,16107,625,12.381369542998979,21.60899401372464,South Milwaukee
CW,srf,24,NM,3570670,"Santa Rosa city, New Mexico",2447,399,41995,17954,381,184,342,110,15.570085819370657,86.02370249284839,Santa Rosa
CW,srf,24,NJ,3419390,"East Orange city, New Jersey",69183,30,59872,3272,11988,1565,1329,297,17.327956289839992,98.07900784874897,East Orange
CW,srf,24,NY,3604715,"Batavia city, New York",15494,25,57150,5573,1921,398,12856,357,12.398347747515167,17.02594552730089,Batavia
CW,srf,24,IA,1976755,"Swea City city, Iowa",612,156,50625,16799,174,122,542,140,28.431372549019606,11.437908496732035,Swea City
CW,srf,24,IA,1916635,"Corydon city, Iowa",1566,195,48988,9461,226,90,1425,153,14.431673052362706,9.003831417624525,Corydon
CW,srf,24,NY,3659498,"Portville village, New York",915,241,59917,8498,93,63,836,232,10.163934426229508,8.63387978142076,Portville
CW,srf,24,IL,1717458,"Crest Hill city, Illinois",19754,485,71408,2024,1864,620,9429,752,9.43606358205933,52.26789510985117,Crest Hill
CW,srf,24,NM,3535320,"Jemez Springs village, New Mexico",318,136,97500,45026,59,22,200,84,18.553459119496853,37.106918238993714,Jemez Springs
CW,srf,24,NH,3337220,"Hooksett CDP, New Hampshire",5362,682,91005,17174,232,192,4775,629,4.32674375233122,10.94740768370012,Hooksett
CW,srf,24,NH,3301620,"Antrim CDP, New Hampshire",1293,212,72750,17816,110,73,1232,214,8.507347254447023,4.717710750193348,Antrim
CW,srf,24,AL,0168736,"Scottsboro city, Alabama",15641,38,52949,7307,2774,607,13525,382,17.73543891055559,13.52854676810945,Scottsboro
CW,srf,24,CA,0638394,"Kettleman City CDP, California",899,379,48920,19484,241,182,0,14,26.807563959955505,100,Kettleman City
CW,srf,24,AZ,0462140,"Sahuarita town, Arizona",35012,40,100719,5110,2910,1172,19591,1450,8.311436079058607,44.04489889180853,Sahuarita
CW,srf,24,NC,3737220,"Laurinburg city, North Carolina",15079,38,39258,4528,4552,597,5000,331,30.187678227999204,66.84130247363883,Laurinburg
CW,srf,24,AZ,0422360,"Eloy city, Arizona",16671,43,54080,7027,2374,582,5801,465,14.240297522644113,65.20304720772599,Eloy
CW,srf,24,IA,1964605,"Preston city, Iowa",1057,172,82950,11929,173,97,966,158,16.367076631977294,8.609271523178805,Preston
CW,srf,24,CA,0686482,"Woodville CDP, California",1768,335,45089,15430,468,272,182,155,26.47058823529412,89.70588235294117,Woodville
CW,srf,24,CA,0670518,"Scotia CDP, California",565,276,77500,38152,49,50,381,231,8.672566371681416,32.56637168141593,Scotia
CW,srf,24,WI,5551025,"Menomonie city, Wisconsin",16548,23,54587,4640,2464,453,15034,225,14.890016920473773,9.149141890258633,Menomonie
CW,srf,24,MO,2941438,"Lemay CDP, Missouri",16431,1566,59026,5185,2304,689,13898,1705,14.022274968048201,15.415981985271742,Lemay
CW,srf,24,VT,5074650,"Vergennes city, Vermont",2571,26,85417,15739,290,106,2425,63,11.279657720731233,5.6787242318164175,Vergennes
CW,srf,24,GA,1376756,"Toccoa city, Georgia",9173,40,48706,8823,1844,427,6473,347,20.102474653875504,29.434209091900144,Toccoa
CW,srf,24,OR,4182350,"Willamina city, Oregon",2216,463,56211,10686,184,90,1633,341,8.303249097472925,26.308664259927795,Willamina
CW,srf,24,OH,3983608,"West Lafayette village, Ohio",2759,395,45364,9557,822,446,2620,390,29.793403407031533,5.0380572671257795,West Lafayette
CW,srf,24,IN,1875860,"Tippecanoe CDP, Indiana",383,210,50667,32799,0,13,383,210,0,0,Tippecanoe
CW,srf,24,SD,4650020,"Plankinton city, South Dakota",637,121,76250,11118,42,43,516,98,6.593406593406594,18.99529042386186,Plankinton
CW,srf,24,IA,1936840,"Holstein city, Iowa",1552,172,61625,5207,217,99,1419,172,13.981958762886599,8.569587628865989,Holstein
CW,srf,24,NM,3515440,"Cimarron village, New Mexico",717,212,40673,18881,75,60,293,110,10.460251046025103,59.13528591352859,Cimarron
CW,srf,24,AZ,0408220,"Bullhead City city, Arizona",42193,56,47717,2604,8534,1146,29540,969,20.22610385608987,29.98838669921551,Bullhead City
CW,srf,24,TX,4817036,"Corrigan town, Texas",2218,402,43352,7516,533,257,944,284,24.030658250676286,57.43913435527502,Corrigan
CW,srf,24,OH,3916434,"Coalton village, Ohio",464,249,43064,13068,218,150,464,249,46.98275862068966,0,Coalton
CW,srf,24,WV,5481940,"Union town, West Virginia",414,141,32281,9308,59,28,343,117,14.251207729468598,17.149758454106276,Union
CW,srf,24,AR,0567370,"Strong city, Arkansas",388,157,26932,25764,126,85,231,147,32.47422680412371,40.4639175257732,Strong
CW,srf,24,NC,3714340,"Conover city, North Carolina",8491,49,57375,17847,1028,516,6377,697,12.106936756565775,24.8969497114592,Conover
CW,srf,24,CT,0908000,"Bridgeport city, Connecticut",148012,100,56584,1938,32623,2542,37918,1638,22.0407804772586,74.3818068805232,Bridgeport
CW,srf,24,SC,4539805,"Lamar town, South Carolina",1446,442,44000,36967,453,262,756,346,31.327800829875518,47.717842323651446,Lamar
CW,srf,24,NC,3718320,"Dunn city, North Carolina",8512,34,47310,5328,1546,344,4212,448,18.162593984962406,50.516917293233085,Dunn
CW,srf,24,NM,3515720,"Clayton town, New Mexico",2680,306,40192,14563,596,204,1061,221,22.238805970149254,60.41044776119403,Clayton
CW,srf,24,NC,3752660,"Pittsboro town, North Carolina",4640,27,64792,21181,466,251,3246,472,10.043103448275863,30.043103448275872,Pittsboro
CW,srf,24,WI,5564900,"Poynette village, Wisconsin",2583,19,78950,23675,314,176,2306,148,12.156407278358499,10.723964382500967,Poynette
CW,srf,24,PA,4260000,"Philadelphia city, Pennsylvania",1582432,NA,60698,763,338466,9521,531413,1850,21.388975955996845,66.4179566641726,Philadelphia
CW,srf,24,WI,5554875,"Mount Pleasant village, Wisconsin",27694,63,90189,6230,1781,522,19321,908,6.430995883584892,30.23398570087383,Mount Pleasant
CW,srf,24,CO,0824785,"Englewood city, Colorado",33774,37,82016,4742,2707,561,23038,938,8.015041155918754,31.787765736957425,Englewood
CW,srf,24,OK,4064950,"Salina town, Oklahoma",1100,226,43636,8704,357,100,509,115,32.45454545454545,53.72727272727273,Salina
CW,srf,24,MN,2725010,"Grand Meadow city, Minnesota",954,123,68750,6367,68,59,925,122,7.127882599580712,3.0398322851153097,Grand Meadow
CW,srf,24,IA,1953985,"Moravia city, Iowa",587,183,53750,10835,69,28,541,176,11.754684838160136,7.8364565587734205,Moravia
CW,srf,24,SD,4627260,"Harrisburg city, South Dakota",7790,18,101534,10410,119,165,7022,377,1.527599486521181,9.858793324775348,Harrisburg
CW,srf,24,MN,2735450,"Lanesboro city, Minnesota",804,98,80000,15164,71,31,772,100,8.83084577114428,3.980099502487562,Lanesboro
CW,srf,24,VT,5030100,"Greensboro CDP, Vermont",109,44,63750,54911,0,10,103,42,0,5.504587155963307,Greensboro
CW,srf,24,MS,2875360,"Union town, Mississippi",2289,527,42791,10879,661,276,1109,325,28.877238968982088,51.55089558759284,Union
CW,srf,24,MS,2874840,"Tupelo city, Mississippi",37825,57,66314,4864,5095,841,19734,842,13.469927296761403,47.82815598149372,Tupelo
CW,srf,24,FL,1271900,"Titusville city, Florida",49004,40,64898,4887,4813,770,34981,1372,9.82164721247245,28.616031344380062,Titusville
CW,srf,24,MS,2860720,"Quitman city, Mississippi",1949,296,44744,4686,395,171,941,192,20.2668034889687,51.7188301693176,Quitman
CW,srf,24,MS,2829940,"Guntown town, Mississippi",2174,528,72292,23184,147,141,1476,400,6.7617295308187675,32.106715731370755,Guntown
CW,srf,24,IA,1965370,"Radcliffe city, Iowa",654,131,53125,20810,58,34,582,132,8.868501529051988,11.0091743119266,Radcliffe
CW,srf,24,IA,1954705,"Mount Pleasant city, Iowa",9093,18,59216,5533,1301,361,7187,136,14.307709226877819,20.961178928846365,Mount Pleasant
CW,srf,24,OH,3955790,"New Waterford village, Ohio",982,287,51932,28623,170,122,865,261,17.311608961303463,11.914460285132378,New Waterford
CW,srf,24,NC,3727280,"Graham city, North Carolina",17537,43,54783,2745,3125,609,9026,713,17.819467411757998,48.53167588527114,Graham
CW,srf,24,WI,5587975,"Winter village, Wisconsin",328,64,41848,6105,71,33,242,51,21.646341463414632,26.21951219512195,Winter
CW,srf,24,WI,5500750,"Albany village, Wisconsin",1065,221,71875,10205,104,53,1024,216,9.765258215962442,3.8497652582159674,Albany
CW,srf,24,IL,1772780,"Stockton village, Illinois",1867,285,52800,10466,221,88,1672,276,11.837171933583289,10.444563470808788,Stockton
CW,srf,24,VT,5066925,"South Hero CDP, Vermont",183,74,118750,65818,0,10,166,74,0,9.289617486338798,South Hero
CW,srf,24,OK,4017700,"Covington town, Oklahoma",341,122,74500,35233,31,37,291,111,9.090909090909092,14.662756598240463,Covington
CW,srf,24,OK,4037100,"Inola town, Oklahoma",1863,270,60500,5466,161,65,1315,233,8.641975308641975,29.41492216854536,Inola
CW,srf,24,OK,4017800,"Coweta city, Oklahoma",10157,38,60000,5992,1203,272,6924,424,11.844048439499852,31.830264841980906,Coweta
CW,srf,24,OK,4009050,"Broken Arrow city, Oklahoma",115919,85,85220,2209,10351,999,74920,1116,8.929511124147034,35.36866260060904,Broken Arrow
CW,srf,24,IN,1838358,"Jeffersonville city, Indiana",50176,648,70157,4390,5408,868,37046,990,10.778061224489797,26.167889030612244,Jeffersonville
CW,srf,24,FL,1209550,"Bunnell city, Florida",3511,22,52564,10308,561,288,2056,357,15.97835374537169,41.441184847621756,Bunnell
CW,srf,24,WV,5404276,"Barboursville village, West Virginia",4394,21,59531,13630,420,192,3842,194,9.5584888484296755,12.56258534365044,Barboursville
CW,srf,24,MI,2653780,"Midland city, Michigan",42461,117,74906,3651,4252,692,36727,377,10.013895103742259,13.504156755611035,Midland
CW,srf,24,TX,4845120,"Lumberton city, Texas",13803,31,104551,11772,795,285,12401,367,5.759617474462074,10.15721220024632,Lumberton
CW,srf,24,MN,2765956,"Two Harbors city, Minnesota",3598,23,62885,5582,420,131,3343,103,11.673151750972762,7.087270705947745,Two Harbors
CW,srf,24,IN,1829520,"Greenfield city, Indiana",24308,41,74949,4588,1021,326,22255,418,4.200263287806483,8.445779167352313,Greenfield
CW,srf,24,MN,2750470,"Perham city, Minnesota",3577,14,47088,9420,678,275,2889,284,18.954431087503494,19.23399496785015,Perham
CW,srf,24,OK,4046488,"Marietta CDP, Oklahoma",114,75,108661,20057,0,10,49,44,0,57.01754385964912,Marietta
CW,srf,24,SD,4636380,"Lennox city, South Dakota",2587,370,76477,10946,243,132,2238,302,9.393119443370699,13.490529570931585,Lennox
CW,srf,24,FL,1224975,"Fruitland Park city, Florida",8482,24,78359,11419,809,515,6308,863,9.537844847913227,25.630747465220466,Fruitland Park
CW,srf,24,SD,4614740,"Crooks city, South Dakota",1216,202,104479,21377,3,5,1164,194,0.24671052631578946,4.276315789473685,Crooks
CW,srf,24,AK,0280660,"Unalakleet city, Alaska",800,351,86250,43770,95,43,200,211,11.875,75,Unalakleet
CW,srf,24,MO,2955478,"Otterville city, Missouri",454,78,48281,8749,72,40,424,70,15.859030837004406,6.607929515418505,Otterville
CW,srf,24,NY,3654837,"Oneida city, New York",10240,24,60380,4695,1290,254,9271,242,12.59765625,9.462890625,Oneida
CW,srf,24,IN,1878740,"Veedersburg town, Indiana",2066,235,59125,14473,237,127,1951,235,11.471442400774444,5.566311713455946,Veedersburg
CW,srf,24,MD,2464495,"Queen Anne CDP, Maryland",1374,351,112292,92376,65,66,383,143,4.730713245997089,72.12518195050946,Queen Anne
CW,srf,24,WY,5654185,"Moorcroft town, Wyoming",1062,288,66176,26890,83,71,1039,278,7.8154425612052725,2.165725047080983,Moorcroft
CW,srf,24,IN,1834114,"Hobart city, Indiana",29646,104,71680,5909,3914,1017,19445,1200,13.2024556432571,34.40936382648586,Hobart
CW,srf,24,IN,1816642,"Daleville town, Indiana",1503,278,52202,8551,203,99,1402,269,13.506320691949433,6.719893546240854,Daleville
CW,srf,24,MO,2909046,"Brunswick city, Missouri",919,133,43542,6208,181,67,757,120,19.69532100108814,17.627856365614804,Brunswick
CW,srf,24,AR,0563020,"Searcy city, Arkansas",23115,35,50896,1786,4043,796,17938,581,17.490806835388277,22.39671209171533,Searcy
CW,srf,24,MO,2931996,"High Hill city, Missouri",252,72,65625,30899,65,56,244,75,25.793650793650798,3.1746031746031775,High Hill
CW,srf,24,FL,1214850,"Cottondale town, Florida",892,336,41518,21660,157,76,751,316,17.60089686098655,15.807174887892373,Cottondale
CW,srf,24,OK,4073900,"Tishomingo city, Oklahoma",3097,33,40536,10250,840,176,1857,170,27.12302227962544,40.03874717468518,Tishomingo
CW,srf,24,OK,4072200,"Talala town, Oklahoma",306,77,50313,16638,73,51,223,63,23.856209150326798,27.124183006535958,Talala
